σ,σ_ss,n_default,degree,interm,eq_r_l,mean_liq,mean_ib_share,mean_eq_req,mean_n_share
2.001,-1.5,3,1.4,1,0.08750000000000001,0.06865199020342813,0.14233104069070596,0.10921650563634988,0.6641441481350036
2.001,-1.5,1,1.2,1,0.09920654296875,0.06342928406027036,0.1141736647674775,0.12685713996285514,0.5960548067657941
2.001,-1.5,1,1.3,1,0.06904296875000002,0.0753972593247899,0.12151535558371034,0.14959689970184895,0.608600183729801
2.001,-1.5,1,1.3,1,0.09062423706054688,0.09228619580718359,0.12499320359248751,0.130675832597687,0.5254444462994476
2.001,-1.5,3,1.1,0,0.07500000000000001,0.07861016323910744,0.09724739185335701,0.15765328492849867,0.5959292953219605
2.001,-1.5,3,1.15,0,0.066070556640625,0.15079521212950914,0.11629950585550779,0.1326026126879278,0.6927422504547414
2.001,-1.5,2,1.15,0,0.09375,0.06445561981038869,0.13699733029099387,0.14495274284094284,0.49783588238582777
2.001,-1.5,4,1.2,0,0.09833984375000002,0.05856976179379834,0.13957501452300783,0.13801243274048403,0.5375430553900944
2.001,-1.5,1,1.05,0,0.07734375000000002,0.10115550778818579,0.12559296289390645,0.14295697195227164,0.5962384525923368
2.001,-1.5,3,1.4,1,0.07041015625,0.15158028711864546,0.11472068783081989,0.13556236606282263,0.6864271792770225
2.001,-1.5,3,1.2,1,0.093359375,0.06571351127951375,0.11465958390235977,0.1391432135166199,0.653219208948981
2.001,-1.5,1,1.2,0,0.08750000000000001,0.0733796384054767,0.12952904667626794,0.12263036154319913,0.5750646028834705
2.001,-1.5,1,1.2,0,0.09101562500000002,0.07116276779623279,0.12489157343885915,0.13831156813540685,0.5420695162127239
2.001,-1.5,2,1.35,1,0.08906250000000002,0.05901812827216191,0.13012169733117368,0.14401231324017777,0.6227709613952006
2.001,-1.5,6,1.2,0,0.07403564453125001,0.05844497480724579,0.1333988443915395,0.13543994236435491,0.5516273046559386
2.001,-1.5,1,1.15,0,0.08750000000000001,0.06776124353038764,0.11321957320286823,0.14349996259849235,0.6020398917296703
2.001,-1.5,1,1.3,2,0.08115234375000002,0.06475431061011272,0.12121299099475358,0.13025123865994,0.6389914524282392
2.001,-1.5,1,1.2,1,0.09101562500000002,0.07590083162866385,0.09411279067344523,0.13098981471753243,0.7022021662962667
2.001,-1.5,3,1.25,0,0.08750000000000001,0.06392743278459417,0.12712026620266031,0.11433335061631485,0.5763009498254094
2.001,-1.5,3,1.25,1,0.06875,0.07838981883350701,0.1169110088000509,0.12350285428067302,0.6708414358424022
2.001,-1.5,2,1.1,0,0.08925781250000002,0.0670093439296064,0.122122146488096,0.16713437819346325,0.6215459220111805
2.001,-1.5,3,1.05,0,0.08027343750000002,0.06816545149043332,0.12517688660649806,0.138589448125396,0.5692790649421661
2.001,-1.5,5,1.2,1,0.062298583984374996,0.07846364480799306,0.11579229984156755,0.12412918496742273,0.6759543966125885
2.001,-1.5,4,1.2,0,0.07812500000000001,0.0719466628050083,0.11758542944580347,0.13708071372560027,0.614348450815362
2.001,-1.5,1,1.2,0,0.0765625,0.12920366864390756,0.11469506509203879,0.1361695218698403,0.6803132986988787
2.001,-1.5,1,1.3,1,0.07265625,0.08578599371892628,0.13968775768011285,0.12175869808696549,0.5883401028701041
2.001,-1.5,5,1.2,0,0.084375,0.10013494733601983,0.14146067404276172,0.13253819400862163,0.5293585821072704
2.001,-1.5,1,1.05,0,0.08583984375,0.057641369991358174,0.13186249868822306,0.1290190089179553,0.5498001138170826
2.001,-1.5,1,1.3,0,0.07675781250000001,0.12291162201794659,0.1278357538633382,0.14881617994492685,0.5658131208894026
2.001,-1.5,1,1.1,0,0.07187500000000001,0.09346965520854675,0.10435268373615501,0.12395655522266028,0.646456745048883
2.001,-1.5,1,1.4,1,0.06718750000000001,0.10951166168829965,0.13050221126282896,0.106483499254818,0.7330103029870912
2.001,-1.5,1,1.25,0,0.08984375000000001,0.058945704525448485,0.13380732179055713,0.12028858747768426,0.5752193464115163
2.001,-1.5,2,1.2,0,0.08906250000000002,0.058972075342008455,0.1132131371815135,0.125043189586961,0.585190390382698
2.001,-1.5,1,1.1,0,0.06562347412109376,0.1365689212460861,0.09925211839472889,0.1509088064660225,0.6432496096271211
2.001,-1.5,3,1.35,1,0.07895507812500001,0.10382393430908754,0.14132551588637673,0.1303997863620841,0.5919861394975328
2.001,-1.5,2,1.15,0,0.09375,0.10762847607426691,0.13548072181544812,0.15608412777412198,0.5261852143607764
2.001,-1.5,3,1.35,0,0.070703125,0.06933518103714911,0.13992816279138773,0.1048379703799595,0.6808979273889653
2.001,-1.5,6,1.25,1,0.07383422851562502,0.10285716667814464,0.13646047988276655,0.13756635799489217,0.44076681981534965
2.001,-1.5,2,1.25,1,0.0859375,0.06571644425400058,0.1355084395302549,0.12822431220669506,0.5785451358578177
2.001,-1.5,4,1.05,0,0.08325195312500001,0.07637650324294233,0.09169577957768198,0.16500519771523245,0.6131524455246031
2.001,-1.5,1,1.2,0,0.09736328124999999,0.05899826261755771,0.1298985223880626,0.14998199075919816,0.5581978616069208
2.001,-1.5,1,1.1,0,0.0640625,0.10828507806982934,0.12482243055299418,0.1435581342852717,0.5646591963864502
2.001,-1.5,1,1.05,1,0.07734375000000002,0.06669760641757862,0.11814108090606762,0.16610744054047122,0.5959115152425699
2.001,-1.5,4,1.1,0,0.08906250000000002,0.06277464793576422,0.12232138713476792,0.15432328298351844,0.5036707665032049
2.001,-1.5,3,1.3,1,0.07109375000000001,0.09449304629362637,0.12311249964691504,0.11802562228084552,0.7128568659005432
2.001,-1.5,3,1.15,0,0.07968750000000002,0.07692574184342793,0.10763751163684306,0.17175739208734236,0.5992634641527945
2.001,-1.5,1,1.25,1,0.08461990356445313,0.08009317794128903,0.12729075459654776,0.12726360051253424,0.6399781488134091
2.001,-1.5,4,1.35,2,0.09062500000000001,0.12528561450806483,0.12506485274108728,0.12359992318523443,0.5834960174984906
2.001,-1.5,1,1.2,1,0.08359375000000001,0.13018725959853353,0.11877356581794424,0.12646098945450251,0.5896692467771598
2.001,-1.5,5,1.05,0,0.09608154296875,0.05939050150109858,0.10527843892327254,0.1837990738797153,0.5126210090553993
2.001,-1.5,2,1.2,0,0.09999847412109375,0.058731785649940436,0.1201956379010858,0.12600782050154063,0.5971800459922847
2.001,-1.5,3,1.2,2,0.07807617187500002,0.058552310854393795,0.1337947820564339,0.14193603690005305,0.5367312162181184
2.001,-1.5,4,1.1,0,0.08750000000000001,0.07127842303334041,0.12064439591540883,0.1374122933067387,0.5913950462947721
3.001,-1.5,1,1.2,0,0.07531738281250003,0.07291400083128562,0.11275460882850472,0.1468115977291078,0.5451524535183394
3.001,-1.5,1,1.35,0,0.06875,0.0938937808007803,0.13967761416483218,0.11864573100889979,0.5961642091686757
3.001,-1.5,2,1.15,1,0.07421875000000001,0.06632516797802801,0.1157438408753046,0.1385009479459678,0.6007065358084882
3.001,-1.5,5,1.15,0,0.09082031250000001,0.060662085201334114,0.12101834321088077,0.13072437878454657,0.5409059970003517
3.001,-1.5,1,1.25,0,0.09062500000000001,0.05912425656192555,0.11055135871300295,0.12729217849634786,0.6866656669559548
3.001,-1.5,3,1.3,0,0.066845703125,0.09516802742040802,0.12792809402774882,0.114813893840453,0.6312692196607986
3.001,-1.5,4,1.25,0,0.06875,0.12547643366930833,0.12486405567511852,0.11616969269733575,0.6088361159089409
3.001,-1.5,2,1.2,1,0.09375,0.11235058691466593,0.11222090701696183,0.15039792663834056,0.6238698916477394
3.001,-1.5,1,1.1,0,0.07915191650390627,0.058344402912377094,0.094870400765907,0.16175178872570636,0.5937677531011082
3.001,-1.5,1,1.2,0,0.07812500000000001,0.07550879428847718,0.1389369420516516,0.12145538649806087,0.5480151740357988
3.001,-1.5,1,1.1,0,0.07968750000000002,0.07552085408740976,0.11836455057077365,0.1688369549784671,0.5949231317602529
3.001,-1.5,2,1.25,0,0.09827613830566406,0.057491137333204864,0.14724262695536092,0.1178831384434796,0.516481111448869
3.001,-1.5,2,1.05,0,0.08984375000000001,0.06004844683004758,0.1041622638356631,0.14042136040868797,0.7047321916748286
3.001,-1.5,1,1.2,0,0.0609375,0.0916423174396716,0.12057293303804593,0.11233455662959871,0.6598005733869479
3.001,-1.5,1,1.25,1,0.084375,0.06659946951472726,0.1337863579657132,0.15830579290707822,0.589653254103348
3.001,-1.5,5,1.15,0,0.09375,0.0700204110767629,0.12928883924080098,0.14508286473744036,0.5434562836913339
3.001,-1.5,3,1.15,0,0.083984375,0.058935270438862264,0.11132057116933546,0.13913737951470082,0.5886928318448208
3.001,-1.5,1,1.05,0,0.06921920776367187,0.10503088252171724,0.11171751487954479,0.12270007898973616,0.645326192063421
3.001,-1.5,1,1.15,0,0.07500000000000001,0.08724112519140356,0.10489873915036947,0.152488684421594,0.6233576490751058
3.001,-1.5,1,1.1,0,0.06875,0.10520133340747925,0.08839340727113343,0.1429920745884498,0.6188141824180752
3.001,-1.5,1,1.35,0,0.07812500000000001,0.12046827258341072,0.130283168939041,0.11309217072855257,0.6550594303284327
3.001,-1.5,1,1.15,0,0.0609375,0.0593755743848164,0.1163858820242025,0.1442700293116297,0.6885405915064636
3.001,-1.5,3,1.2,0,0.08720703125000001,0.06338605134712616,0.1340653276221117,0.11000546913260796,0.6619419937317039
3.001,-1.5,3,1.25,0,0.0703125,0.13187367900667912,0.13526540297234627,0.1151315131876484,0.6151065589879126
3.001,-1.5,1,1.25,0,0.08349380493164063,0.07575925819511115,0.1141494392184353,0.12410772699968578,0.6439240949022944
3.001,-1.5,3,1.15,0,0.07734375000000002,0.06677098825471253,0.09594337094272389,0.1547350881165102,0.5995969294209574
3.001,-1.5,1,1.1,0,0.06826171875,0.08535806690235943,0.11890178171595028,0.14851712071485249,0.5453920150416927
3.001,-1.5,4,1.2,1,0.0998046875,0.04387910156817999,0.12271298416562791,0.10702545104766178,0.5489546490547355
3.001,-1.5,6,1.5,1,0.0931640625,0.07526838074146326,0.1390851180705471,0.10689813866588208,0.6363274675606917
3.001,-1.5,1,1.15,0,0.08750000000000001,0.05916912441314483,0.12328612276649686,0.14627852606580086,0.5323276452999604
