Date,granger
2001-01-03,0.2323076923076923
2001-01-04,0.2353846153846154
2001-01-05,0.22153846153846155
2001-01-08,0.22
2001-01-09,0.22153846153846155
2001-01-10,0.21846153846153846
2001-01-11,0.22153846153846155
2001-01-12,0.22153846153846155
2001-01-16,0.2230769230769231
2001-01-17,0.2230769230769231
2001-01-18,0.21076923076923076
2001-01-19,0.2153846153846154
2001-01-22,0.21384615384615385
2001-01-23,0.22
2001-01-24,0.2230769230769231
2001-01-25,0.2169230769230769
2001-01-26,0.2169230769230769
2001-01-29,0.21384615384615385
2001-01-30,0.21076923076923076
2001-01-31,0.20923076923076922
2001-02-01,0.2076923076923077
2001-02-02,0.20923076923076922
2001-02-05,0.21076923076923076
2001-02-06,0.20923076923076922
2001-02-07,0.20615384615384616
2001-02-08,0.20307692307692307
2001-02-09,0.2076923076923077
2001-02-12,0.20615384615384616
2001-02-13,0.20615384615384616
2001-02-14,0.2169230769230769
2001-02-15,0.2123076923076923
2001-02-16,0.2153846153846154
2001-02-20,0.20923076923076922
2001-02-21,0.2153846153846154
2001-02-22,0.20923076923076922
2001-02-23,0.21076923076923076
2001-02-26,0.2123076923076923
2001-02-27,0.21076923076923076
2001-02-28,0.21384615384615385
2001-03-01,0.21384615384615385
2001-03-02,0.2169230769230769
2001-03-05,0.22
2001-03-06,0.22153846153846155
2001-03-07,0.2123076923076923
2001-03-08,0.20461538461538462
2001-03-09,0.21384615384615385
2001-03-12,0.21076923076923076
2001-03-13,0.2123076923076923
2001-03-14,0.2153846153846154
2001-03-15,0.1646153846153846
2001-03-16,0.16923076923076924
2001-03-19,0.15692307692307692
2001-03-20,0.16923076923076924
2001-03-21,0.1646153846153846
2001-03-22,0.1723076923076923
2001-03-23,0.1676923076923077
2001-03-26,0.17076923076923076
2001-03-27,0.1646153846153846
2001-03-28,0.16615384615384615
2001-03-29,0.16153846153846155
2001-03-30,0.16307692307692306
2001-04-02,0.1523076923076923
2001-04-03,0.14461538461538462
2001-04-04,0.14615384615384616
2001-04-05,0.14307692307692307
2001-04-06,0.14615384615384616
2001-04-09,0.14923076923076922
2001-04-10,0.1523076923076923
2001-04-11,0.15076923076923077
2001-04-12,0.15538461538461537
2001-04-16,0.1646153846153846
2001-04-17,0.15538461538461537
2001-04-18,0.1476923076923077
2001-04-19,0.14461538461538462
2001-04-20,0.1476923076923077
2001-04-23,0.14615384615384616
2001-04-24,0.14461538461538462
2001-04-25,0.14923076923076922
2001-04-26,0.14615384615384616
2001-04-27,0.14923076923076922
2001-04-30,0.1523076923076923
2001-05-01,0.1523076923076923
2001-05-02,0.15076923076923077
2001-05-03,0.14923076923076922
2001-05-04,0.15384615384615385
2001-05-07,0.1523076923076923
2001-05-08,0.15076923076923077
2001-05-09,0.15242165242165243
2001-05-10,0.150997150997151
2001-05-11,0.150997150997151
2001-05-14,0.150997150997151
2001-05-15,0.150997150997151
2001-05-16,0.14957264957264957
2001-05-17,0.150997150997151
2001-05-18,0.150997150997151
2001-05-21,0.15384615384615385
2001-05-22,0.14814814814814814
2001-05-23,0.14957264957264957
2001-05-24,0.15242165242165243
2001-05-25,0.14957264957264957
2001-05-29,0.1452991452991453
2001-05-30,0.150997150997151
2001-05-31,0.15669515669515668
2001-06-01,0.15954415954415954
2001-06-04,0.15954415954415954
2001-06-05,0.14814814814814814
2001-06-06,0.1467236467236467
2001-06-07,0.150997150997151
2001-06-08,0.150997150997151
2001-06-11,0.14957264957264957
2001-06-12,0.15384615384615385
2001-06-13,0.150997150997151
2001-06-14,0.1467236467236467
2001-06-15,0.14387464387464388
2001-06-18,0.13817663817663817
2001-06-19,0.14102564102564102
2001-06-20,0.13817663817663817
2001-06-21,0.13532763532763534
2001-06-22,0.14245014245014245
2001-06-25,0.14387464387464388
2001-06-26,0.14102564102564102
2001-06-27,0.14245014245014245
2001-06-28,0.13817663817663817
2001-06-29,0.14387464387464388
2001-07-02,0.13675213675213677
2001-07-03,0.14102564102564102
2001-07-05,0.1396011396011396
2001-07-06,0.14245014245014245
2001-07-09,0.14245014245014245
2001-07-10,0.1396011396011396
2001-07-11,0.14102564102564102
2001-07-12,0.1452991452991453
2001-07-13,0.14102564102564102
2001-07-16,0.14102564102564102
2001-07-17,0.13817663817663817
2001-07-18,0.13817663817663817
2001-07-19,0.14102564102564102
2001-07-20,0.14245014245014245
2001-07-23,0.14387464387464388
2001-07-24,0.14957264957264957
2001-07-25,0.14957264957264957
2001-07-26,0.15242165242165243
2001-07-27,0.14814814814814814
2001-07-30,0.1467236467236467
2001-07-31,0.14387464387464388
2001-08-01,0.1467236467236467
2001-08-02,0.1452991452991453
2001-08-03,0.14957264957264957
2001-08-06,0.14814814814814814
2001-08-07,0.14957264957264957
2001-08-08,0.14957264957264957
2001-08-09,0.1581196581196581
2001-08-10,0.150997150997151
2001-08-13,0.15384615384615385
2001-08-14,0.14957264957264957
2001-08-15,0.14814814814814814
2001-08-16,0.14957264957264957
2001-08-17,0.1467236467236467
2001-08-20,0.1467236467236467
2001-08-21,0.14957264957264957
2001-08-22,0.1467236467236467
2001-08-23,0.1452991452991453
2001-08-24,0.14387464387464388
2001-08-27,0.14814814814814814
2001-08-28,0.14814814814814814
2001-08-29,0.14814814814814814
2001-08-30,0.14245014245014245
2001-08-31,0.14957264957264957
2001-09-04,0.14814814814814814
2001-09-05,0.1452991452991453
2001-09-06,0.1467236467236467
2001-09-07,0.14387464387464388
2001-09-10,0.1467236467236467
2001-09-17,0.13675213675213677
2001-09-18,0.1339031339031339
2001-09-19,0.1282051282051282
2001-09-20,0.12535612535612536
2001-09-21,0.1282051282051282
2001-09-24,0.12393162393162394
2001-09-25,0.13105413105413105
2001-09-26,0.12962962962962962
2001-09-27,0.12962962962962962
2001-09-28,0.12962962962962962
2001-10-01,0.12535612535612536
2001-10-02,0.12393162393162394
2001-10-03,0.12393162393162394
2001-10-04,0.12535612535612536
2001-10-05,0.1339031339031339
2001-10-08,0.13105413105413105
2001-10-09,0.13532763532763534
2001-10-10,0.13817663817663817
2001-10-11,0.14245014245014245
2001-10-12,0.14102564102564102
