σ,σ_ss,n_default,degree,interm,interm_assets,eq_r_l,mean_liq,mean_ib_share,mean_eq_req,mean_n_share
4.001,-1.0,1,0.9,0,0.0,0.010540771484375001,0.009952233218272526,0.08337326937826063,0.10030765103549603,0.9170924205213336
4.001,-1.0,9,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,9,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,10,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,1,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,4,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,2,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,4,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,1,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,1,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,1,1.2,0,0.0,0.015332007404504112,0.009888298254325344,0.11868658290803187,0.10465527403682522,0.8267873886707825
4.001,-1.0,4,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,1,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,5,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,1,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,4,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,2,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,5,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,1,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,1,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,1,0.9,0,0.0,0.030436519297654736,0.033196830765944485,0.0853767368022688,0.11073228987888104,0.8258543183001302
4.001,-1.0,3,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,6,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,9,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,2,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,8,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,1,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,1,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,1,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,1,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,1,1.1,0,0.0,0.018487548828125006,0.009996645344464592,0.09572275852083283,0.10815354207077343,0.8270716978185992
4.001,-1.0,5,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,7,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,9,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,7,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,1,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,4,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,1,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,1,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,1,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,1,1.4,0,0.0,0.04413374131778766,0.03914816127240901,0.10237530045500919,0.13838441092509116,0.67786094762107
4.001,-1.0,3,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,8,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,3,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,5,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,4,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,1,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,1,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,1,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,1,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,1,1.2,0,0.0,0.04936523437500001,0.009990111101757385,0.08541559465222287,0.14605414669400468,0.6481167935239431
4.001,-1.0,1,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,3,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,4,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,2,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,3,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,1,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,1,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,1,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,1,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,1,1.1,0,0.0,0.004589843750227375,0.012451758251396943,0.11788241444954786,0.11878588476603051,0.7655789496325669
4.001,-1.0,3,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,9,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,4,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,5,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,1,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,1,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,7,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,1,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,1,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,1,1.0,0,0.0,0.031243896481464615,0.016267158997326458,0.10277180991039891,0.12302183765665575,0.7669794489126246
4.001,-1.0,1,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,3,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,7,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,2,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,4,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,1,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,1,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,1,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,2,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,1,1.3,0,0.0,0.0271484375,0.010214292513542281,0.12685762613793916,0.15254186318206478,0.4956398316446422
4.001,-1.0,9,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,9,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,9,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,3,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,1,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,2,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,1,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,1,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,1,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,1,1.1,0,0.0,0.030264814198017125,0.009957144490565298,0.12667463763780237,0.09967042619998936,0.8441714141363885
4.001,-1.0,7,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,2,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,5,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,1,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,4,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,1,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,1,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,1,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,1,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,1,1.0,0,0.0,0.012792692188656935,0.014947907638924094,0.08279626278007331,0.10774835737063124,0.8757208300264285
4.001,-1.0,5,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,10,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,4,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,6,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,7,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,1,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,1,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,1,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,1,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,1,1.2,0,0.0,0.008324766159057619,0.010510515082909453,0.0939213934462148,0.11858721529023122,0.8034237721068859
4.001,-1.0,6,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,10,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,7,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,6,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,4,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,3,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,5,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,1,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,5,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,1,1.4,0,0.0,0.056640625,0.011118380456243006,0.11925008156156525,0.11839903905791531,0.7328115753448905
4.001,-1.0,1,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,7,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,3,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,2,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,1,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,2,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,2,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,2,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,1,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,1,1.4,0,0.0,0.033203125,0.009993464331685105,0.12545452377534883,0.14901747134726734,0.5300949354400878
4.001,-1.0,10,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,10,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,10,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,1,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,1,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,1,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,1,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,1,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,1,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,1,0.9,0,0.0,0.003546142578125,0.010124531195710076,0.1284090377474933,0.09565349180185036,0.8987139657504422
4.001,-1.0,1,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,8,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,7,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,4,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,1,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,3,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,1,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,3,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,1,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,1,1.3,0,0.0,0.06595458984375,0.009998629642130653,0.09302499168088939,0.1524659365320816,0.59231825530858
4.001,-1.0,8,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,8,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,8,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,5,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,1,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,4,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,1,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,2,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,4,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,1,1.1,0,0.0,0.005004882812500002,0.01006988785290344,0.12464338271157588,0.1086137722369562,0.8111122123132313
4.001,-1.0,2,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,8,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,4,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,4,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,1,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,1,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,1,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,1,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,1,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,1,1.1,0,0.0,0.04057311788201333,0.009994477000899135,0.09377239518198591,0.13685475067570113,0.6942846927518083
4.001,-1.0,9,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,9,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,9,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,5,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,1,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,4,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,1,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,4,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,1,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,1,1.2,0,0.0,0.00478515625,0.009991593259030523,0.1271892589966464,0.10506403599947538,0.8068389457136558
4.001,-1.0,3,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,9,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,3,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,4,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,8,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,1,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,7,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,1,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,1,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,1,1.0,0,0.0,0.03940429687500001,0.012471581597969492,0.1135925594809891,0.10640390594916331,0.8225221938115311
4.001,-1.0,9,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,10,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,10,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,1,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,5,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,2,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,1,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,1,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,1,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,1,1.2,0,0.0,0.022851562500000002,0.011186500579807225,0.12274131862652907,0.10489465001390894,0.8207529085802003
4.001,-1.0,7,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,7,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,7,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,5,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,1,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,3,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,1,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,1,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,1,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,1,1.0,0,0.0,0.025732421875,0.009997505996025675,0.12134931814853209,0.1079362212125862,0.8210188604017598
4.001,-1.0,4,1.8,0,0.0,0.05576171875,0.010385287002535047,0.10657269991194328,0.13502842888829097,0.6470415532013631
4.001,-1.0,8,1.8,0,0.0,0.05576171875,0.010385287002535047,0.10657269991194328,0.13502842888829097,0.6470415532013631
